idx,date,open,high,low,close,volume,dividends,stock_splits
10532,2014-01-21,1841.0500488281,1849.3100585938,1832.3800048828,1843.8000488281,3782470000,0.0,0.0
10533,2014-01-22,1844.7099609375,1846.8699951172,1840.8800048828,1844.8599853516,3374170000,0.0,0.0
10534,2014-01-23,1842.2900390625,1842.2900390625,1820.0600585938,1828.4599609375,3972250000,0.0,0.0
10535,2014-01-24,1826.9599609375,1826.9599609375,1790.2900390625,1790.2900390625,4618450000,0.0,0.0
10536,2014-01-27,1791.0300292969,1795.9799804688,1772.8800048828,1781.5600585938,4045200000,0.0,0.0
10537,2014-01-28,1783.0,1793.8699951172,1779.4899902344,1792.5,3437830000,0.0,0.0
10538,2014-01-29,1790.1500244141,1790.1500244141,1770.4499511719,1774.1999511719,3964020000,0.0,0.0
10539,2014-01-30,1777.1700439453,1798.7700195313,1777.1700439453,1794.1899414063,3547510000,0.0,0.0
10540,2014-01-31,1790.8800048828,1793.8800048828,1772.2600097656,1782.5899658203,4059690000,0.0,0.0
10541,2014-02-03,1782.6800537109,1784.8299560547,1739.6600341797,1741.8900146484,4726040000,0.0,0.0
10542,2014-02-04,1743.8199462891,1758.7299804688,1743.8199462891,1755.1999511719,4068410000,0.0,0.0
10543,2014-02-05,1753.3800048828,1755.7900390625,1737.9200439453,1751.6400146484,3984290000,0.0,0.0
10544,2014-02-06,1752.9899902344,1774.0600585938,1752.9899902344,1773.4300537109,3825410000,0.0,0.0
10545,2014-02-07,1776.0100097656,1798.0300292969,1776.0100097656,1797.0200195313,3775990000,0.0,0.0
10546,2014-02-10,1796.1999511719,1799.9399414063,1791.8299560547,1799.8399658203,3312160000,0.0,0.0
10547,2014-02-11,1800.4499511719,1823.5400390625,1800.4100341797,1819.75,3699380000,0.0,0.0
10548,2014-02-12,1820.1199951172,1826.5500488281,1815.9699707031,1819.2600097656,3326380000,0.0,0.0
10549,2014-02-13,1814.8199462891,1830.25,1809.2199707031,1829.8299560547,3289510000,0.0,0.0
10550,2014-02-14,1828.4599609375,1841.6500244141,1825.5899658203,1838.6300048828,3114750000,0.0,0.0
10551,2014-02-18,1839.0300292969,1842.8699951172,1835.0100097656,1840.7600097656,3421110000,0.0,0.0
10552,2014-02-19,1838.9000244141,1847.5,1826.9899902344,1828.75,3661570000,0.0,0.0
10553,2014-02-20,1829.2399902344,1842.7900390625,1824.5799560547,1839.7800292969,3404980000,0.0,0.0
10554,2014-02-21,1841.0699462891,1846.1300048828,1835.5999755859,1836.25,3403880000,0.0,0.0
10555,2014-02-24,1836.7800292969,1858.7099609375,1836.7800292969,1847.6099853516,4014530000,0.0,0.0
10556,2014-02-25,1847.6600341797,1852.9100341797,1840.1899414063,1845.1199951172,3515560000,0.0,0.0
10557,2014-02-26,1845.7900390625,1852.6500244141,1840.6600341797,1845.1600341797,3716730000,0.0,0.0
10558,2014-02-27,1844.9000244141,1854.5300292969,1841.1300048828,1854.2900390625,3547460000,0.0,0.0
10559,2014-02-28,1855.1199951172,1867.9200439453,1847.6700439453,1859.4499511719,3917450000,0.0,0.0
10560,2014-03-03,1857.6800537109,1857.6800537109,1834.4399414063,1845.7299804688,3428220000,0.0,0.0
10561,2014-03-04,1849.2299804688,1876.2299804688,1849.2299804688,1873.9100341797,3765770000,0.0,0.0
10562,2014-03-05,1874.0500488281,1876.5300292969,1871.1099853516,1873.8100585938,3392990000,0.0,0.0
10563,2014-03-06,1874.1800537109,1881.9399414063,1874.1800537109,1877.0300292969,3360450000,0.0,0.0
10564,2014-03-07,1878.5200195313,1883.5699462891,1870.5600585938,1878.0400390625,3564740000,0.0,0.0
10565,2014-03-10,1877.8599853516,1877.8699951172,1867.0400390625,1877.1700439453,3021350000,0.0,0.0
10566,2014-03-11,1878.2600097656,1882.3499755859,1863.8800048828,1867.6300048828,3392400000,0.0,0.0
10567,2014-03-12,1866.1500244141,1868.3800048828,1854.3800048828,1868.1999511719,3270860000,0.0,0.0
10568,2014-03-13,1869.0600585938,1874.4000244141,1841.8599853516,1846.3399658203,3670990000,0.0,0.0
10569,2014-03-14,1845.0699462891,1852.4399414063,1839.5699462891,1841.1300048828,3285460000,0.0,0.0
10570,2014-03-17,1842.8100585938,1862.3000488281,1842.8100585938,1858.8299560547,2860490000,0.0,0.0
10571,2014-03-18,1858.9200439453,1873.7600097656,1858.9200439453,1872.25,2930190000,0.0,0.0
10572,2014-03-19,1872.25,1874.1400146484,1850.3499755859,1860.7700195313,3289210000,0.0,0.0
10573,2014-03-20,1860.0899658203,1873.4899902344,1854.6300048828,1872.0100097656,3327540000,0.0,0.0
10574,2014-03-21,1874.5300292969,1883.9699707031,1863.4599609375,1866.5200195313,5270710000,0.0,0.0
10575,2014-03-24,1867.6700439453,1873.3399658203,1849.6899414063,1857.4399414063,3409000000,0.0,0.0
10576,2014-03-25,1859.4799804688,1871.8699951172,1855.9599609375,1865.6199951172,3200560000,0.0,0.0
10577,2014-03-26,1867.0899658203,1875.9200439453,1852.5600585938,1852.5600585938,3480850000,0.0,0.0
10578,2014-03-27,1852.1099853516,1855.5500488281,1842.1099853516,1849.0400390625,3733430000,0.0,0.0
10579,2014-03-28,1850.0699462891,1866.6300048828,1850.0699462891,1857.6199951172,2955520000,0.0,0.0
10580,2014-03-31,1859.1600341797,1875.1800537109,1859.1600341797,1872.3399658203,3274300000,0.0,0.0
10581,2014-04-02,1886.6099853516,1893.1700439453,1883.7900390625,1890.9000244141,3131660000,0.0,0.0
10582,2014-04-03,1891.4300537109,1893.8000488281,1882.6500244141,1888.7700195313,3055600000,0.0,0.0
10583,2014-04-04,1890.25,1897.2800292969,1863.2600097656,1865.0899658203,3583750000,0.0,0.0
10584,2014-04-07,1863.9200439453,1864.0400390625,1841.4799804688,1845.0400390625,3801540000,0.0,0.0
10585,2014-04-08,1845.4799804688,1854.9499511719,1837.4899902344,1851.9599609375,3721450000,0.0,0.0
10586,2014-04-09,1852.6400146484,1872.4300537109,1852.3800048828,1872.1800537109,3308650000,0.0,0.0
10587,2014-04-10,1872.2800292969,1872.5300292969,1830.8699951172,1833.0799560547,3758780000,0.0,0.0
10588,2014-04-11,1830.6500244141,1835.0699462891,1814.3599853516,1815.6899414063,3743460000,0.0,0.0
10589,2014-04-14,1818.1800537109,1834.1899414063,1815.8000488281,1830.6099853516,3111540000,0.0,0.0
10590,2014-04-15,1831.4499511719,1844.0200195313,1816.2900390625,1842.9799804688,3736440000,0.0,0.0
10591,2014-04-16,1846.0100097656,1862.3100585938,1846.0100097656,1862.3100585938,3155080000,0.0,0.0
10592,2014-04-17,1861.7299804688,1869.6300048828,1856.7199707031,1864.8499755859,3341430000,0.0,0.0
10593,2014-04-21,1865.7900390625,1871.8900146484,1863.1800537109,1871.8900146484,2642500000,0.0,0.0
10594,2014-04-22,1872.5699462891,1884.8900146484,1872.5699462891,1879.5500488281,3215440000,0.0,0.0
10595,2014-04-23,1879.3199462891,1879.75,1873.9100341797,1875.3900146484,3085720000,0.0,0.0
10596,2014-04-24,1881.9699707031,1884.0600585938,1870.2399902344,1878.6099853516,3191830000,0.0,0.0
10597,2014-04-25,1877.7199707031,1877.7199707031,1859.6999511719,1863.4000244141,3213020000,0.0,0.0
10598,2014-04-28,1865.0,1877.0100097656,1850.6099853516,1869.4300537109,4034680000,0.0,0.0
10599,2014-04-29,1870.7800292969,1880.5999755859,1870.7800292969,1878.3299560547,3647820000,0.0,0.0
10600,2014-04-30,1877.0999755859,1885.1999511719,1872.6899414063,1883.9499511719,3779230000,0.0,0.0
10601,2014-05-02,1885.3000488281,1891.3299560547,1878.5,1881.1400146484,3159560000,0.0,0.0
10602,2014-05-05,1879.4499511719,1885.5100097656,1866.7700195313,1884.6600341797,2733730000,0.0,0.0
10603,2014-05-06,1883.6899414063,1883.6899414063,1867.7199707031,1867.7199707031,3327260000,0.0,0.0
10604,2014-05-07,1868.5300292969,1878.8299560547,1859.7900390625,1878.2099609375,3632950000,0.0,0.0
10605,2014-05-08,1877.3900146484,1889.0699462891,1870.0500488281,1875.6300048828,3393420000,0.0,0.0
10606,2014-05-09,1875.2700195313,1878.5699462891,1867.0200195313,1878.4799804688,3025020000,0.0,0.0
10607,2014-05-12,1880.0300292969,1897.1300048828,1880.0300292969,1896.6500244141,3005740000,0.0,0.0
10608,2014-05-13,1896.75,1902.1700439453,1896.0600585938,1897.4499511719,2915680000,0.0,0.0
10609,2014-05-14,1897.1300048828,1897.1300048828,1885.7700195313,1888.5300292969,2822060000,0.0,0.0
10610,2014-05-15,1888.1600341797,1888.1600341797,1862.3599853516,1870.8499755859,3552640000,0.0,0.0
10611,2014-05-16,1871.1899414063,1878.2800292969,1864.8199462891,1877.8599853516,3173650000,0.0,0.0
10612,2014-05-19,1876.6600341797,1886.0,1872.4200439453,1885.0799560547,2664250000,0.0,0.0
10613,2014-05-20,1884.8800048828,1884.8800048828,1868.1400146484,1872.8299560547,3007700000,0.0,0.0
10614,2014-05-21,1873.3399658203,1888.8000488281,1873.3399658203,1888.0300292969,2777140000,0.0,0.0
10615,2014-05-22,1888.1899414063,1896.3299560547,1885.3900146484,1892.4899902344,2759800000,0.0,0.0
10616,2014-05-23,1893.3199462891,1901.2600097656,1893.3199462891,1900.5300292969,2396280000,0.0,0.0
10617,2014-05-27,1902.0100097656,1912.2800292969,1902.0100097656,1911.9100341797,2911020000,0.0,0.0
10618,2014-05-28,1911.7700195313,1914.4599609375,1907.3000488281,1909.7800292969,2976450000,0.0,0.0
10619,2014-05-29,1910.5999755859,1920.0300292969,1909.8199462891,1920.0300292969,2709050000,0.0,0.0
10620,2014-05-30,1920.3299560547,1924.0300292969,1916.6400146484,1923.5699462891,3263490000,0.0,0.0
10621,2014-06-02,1923.8699951172,1925.8800048828,1915.9799804688,1924.9699707031,2509020000,0.0,0.0
10622,2014-06-03,1923.0699462891,1925.0699462891,1918.7900390625,1924.2399902344,2867180000,0.0,0.0
10623,2014-06-04,1923.0600585938,1928.6300048828,1918.5999755859,1927.8800048828,2793920000,0.0,0.0
10624,2014-06-05,1928.5200195313,1941.7399902344,1922.9300537109,1940.4599609375,3113270000,0.0,0.0
10625,2014-06-06,1942.4100341797,1949.4399414063,1942.4100341797,1949.4399414063,2864300000,0.0,0.0
10626,2014-06-09,1948.9699707031,1955.5500488281,1947.1600341797,1951.2700195313,2812180000,0.0,0.0
10627,2014-06-10,1950.3399658203,1950.8599853516,1944.6400146484,1950.7900390625,2702360000,0.0,0.0
10628,2014-06-11,1949.3699951172,1949.3699951172,1940.0799560547,1943.8900146484,2710620000,0.0,0.0
10629,2014-06-12,1943.3499755859,1943.3499755859,1925.7800292969,1930.1099853516,3040480000,0.0,0.0
10630,2014-06-13,1930.8000488281,1937.3000488281,1927.6899414063,1936.1600341797,2598230000,0.0,0.0
10631,2014-06-16,1934.8399658203,1941.1500244141,1930.9100341797,1937.7800292969,2926130000,0.0,0.0
10632,2014-06-17,1937.1500244141,1943.6899414063,1933.5500488281,1941.9899902344,2971260000,0.0,0.0
10633,2014-06-18,1942.7299804688,1957.7399902344,1939.2900390625,1956.9799804688,3065220000,0.0,0.0
10634,2014-06-19,1957.5,1959.8699951172,1952.2600097656,1959.4799804688,2952150000,0.0,0.0
10635,2014-06-20,1960.4499511719,1963.9100341797,1959.1700439453,1962.8699951172,4336240000,0.0,0.0
10636,2014-06-23,1962.9200439453,1963.7399902344,1958.8900146484,1962.6099853516,2717630000,0.0,0.0
10637,2014-06-24,1961.9699707031,1968.1700439453,1948.3399658203,1949.9799804688,3089700000,0.0,0.0
10638,2014-06-25,1949.2700195313,1960.8299560547,1947.4899902344,1959.5300292969,3106710000,0.0,0.0
10639,2014-06-26,1959.8900146484,1959.8900146484,1944.6899414063,1957.2199707031,2778840000,0.0,0.0
10640,2014-06-27,1956.5600585938,1961.4699707031,1952.1800537109,1960.9599609375,4290590000,0.0,0.0
10641,2014-06-30,1960.7900390625,1964.2399902344,1958.2199707031,1960.2299804688,3037350000,0.0,0.0
10642,2014-07-02,1973.0600585938,1976.6700439453,1972.5799560547,1974.6199951172,2851480000,0.0,0.0
10643,2014-07-03,1975.8800048828,1985.5899658203,1975.8800048828,1985.4399414063,1998090000,0.0,0.0
10644,2014-07-07,1984.2199707031,1984.2199707031,1974.8800048828,1977.6500244141,2681260000,0.0,0.0
10645,2014-07-08,1976.3900146484,1976.3900146484,1959.4599609375,1963.7099609375,3302430000,0.0,0.0
10646,2014-07-09,1965.0999755859,1974.1500244141,1965.0999755859,1972.8299560547,2858800000,0.0,0.0
10647,2014-07-10,1966.6700439453,1969.8399658203,1952.8599853516,1964.6800537109,3165690000,0.0,0.0
10648,2014-07-11,1965.7600097656,1968.6700439453,1959.6300048828,1967.5699462891,2684630000,0.0,0.0
10649,2014-07-14,1969.8599853516,1979.8499755859,1969.8599853516,1977.0999755859,2744920000,0.0,0.0
10650,2014-07-15,1977.3599853516,1982.5200195313,1965.3399658203,1973.2800292969,3328740000,0.0,0.0
10651,2014-07-16,1976.3499755859,1983.9399414063,1975.6700439453,1981.5699462891,3390950000,0.0,0.0
10652,2014-07-17,1979.75,1981.8000488281,1955.5899658203,1958.1199951172,3381680000,0.0,0.0
10653,2014-07-18,1961.5400390625,1979.9100341797,1960.8199462891,1978.2199707031,3106060000,0.0,0.0
10654,2014-07-21,1976.9300537109,1976.9300537109,1965.7700195313,1973.6300048828,2611160000,0.0,0.0
10655,2014-07-22,1975.6500244141,1986.2399902344,1975.6500244141,1983.5300292969,2890480000,0.0,0.0
10656,2014-07-23,1985.3199462891,1989.2299804688,1982.4399414063,1987.0100097656,2869720000,0.0,0.0
10657,2014-07-24,1988.0699462891,1991.3900146484,1985.7900390625,1987.9799804688,3203530000,0.0,0.0
10658,2014-07-25,1984.5999755859,1984.5999755859,1974.3699951172,1978.3399658203,2638960000,0.0,0.0
10659,2014-07-28,1978.25,1981.5200195313,1967.3100585938,1978.9100341797,2803320000,0.0,0.0
10660,2014-07-29,1980.0300292969,1984.8499755859,1969.9499511719,1969.9499511719,3183300000,0.0,0.0
10661,2014-07-30,1973.2099609375,1978.9000244141,1962.4200439453,1970.0699462891,3448250000,0.0,0.0
10662,2014-07-31,1965.1400146484,1965.1400146484,1930.6700439453,1930.6700439453,4193000000,0.0,0.0
10663,2014-08-04,1926.6199951172,1942.9200439453,1921.1999511719,1938.9899902344,3072920000,0.0,0.0
10664,2014-08-05,1936.3399658203,1936.3399658203,1913.7700195313,1920.2099609375,3462520000,0.0,0.0
10665,2014-08-06,1917.2900390625,1927.9100341797,1911.4499511719,1920.2399902344,3539150000,0.0,0.0
10666,2014-08-07,1923.0300292969,1928.8900146484,1904.7800292969,1909.5699462891,3230520000,0.0,0.0
10667,2014-08-08,1910.3499755859,1932.3800048828,1909.0100097656,1931.5899658203,2902280000,0.0,0.0
10668,2014-08-11,1933.4300537109,1944.9000244141,1933.4300537109,1936.9200439453,2784890000,0.0,0.0
10669,2014-08-12,1935.7299804688,1939.6500244141,1928.2900390625,1933.75,2611700000,0.0,0.0
10670,2014-08-13,1935.5999755859,1948.4100341797,1935.5999755859,1946.7199707031,2718020000,0.0,0.0
10671,2014-08-14,1947.4100341797,1955.2299804688,1947.4100341797,1955.1800537109,2609460000,0.0,0.0
10672,2014-08-15,1958.8699951172,1964.0400390625,1941.5,1955.0600585938,3023380000,0.0,0.0
10673,2014-08-18,1958.3599853516,1971.9899902344,1958.3599853516,1971.7399902344,2638160000,0.0,0.0
10674,2014-08-19,1972.7299804688,1982.5699462891,1972.7299804688,1981.5999755859,2656430000,0.0,0.0
10675,2014-08-20,1980.4599609375,1988.5699462891,1977.6800537109,1986.5100097656,2579560000,0.0,0.0
10676,2014-08-21,1986.8199462891,1994.7600097656,1986.8199462891,1992.3699951172,2638920000,0.0,0.0
10677,2014-08-22,1992.5999755859,1993.5400390625,1984.7600097656,1988.4000244141,2301860000,0.0,0.0
10678,2014-08-25,1991.7399902344,2001.9499511719,1991.7399902344,1997.9200439453,2233880000,0.0,0.0
10679,2014-08-26,1998.5899658203,2005.0400390625,1998.5899658203,2000.0200195313,2451950000,0.0,0.0
10680,2014-08-27,2000.5400390625,2002.1400146484,1996.1999511719,2000.1199951172,2344350000,0.0,0.0
10681,2014-08-28,1997.4200439453,1998.5500488281,1990.5200195313,1996.7399902344,2282400000,0.0,0.0
10682,2014-08-29,1998.4499511719,2003.3800048828,1994.6500244141,2003.3699951172,2259130000,0.0,0.0
10683,2014-09-02,2004.0699462891,2006.1199951172,1994.8499755859,2002.2800292969,2819980000,0.0,0.0
10684,2014-09-03,2003.5699462891,2009.2800292969,1998.1400146484,2000.7199707031,2809980000,0.0,0.0
10685,2014-09-04,2001.6700439453,2011.1700439453,1992.5400390625,1997.6500244141,3072410000,0.0,0.0
10686,2014-09-05,1998.0,2007.7099609375,1990.0999755859,2007.7099609375,2818300000,0.0,0.0
10687,2014-09-08,2007.1700439453,2007.1700439453,1995.5999755859,2001.5400390625,2789090000,0.0,0.0
10688,2014-09-09,2000.7299804688,2001.0100097656,1984.6099853516,1988.4399414063,2882830000,0.0,0.0
10689,2014-09-10,1988.4100341797,1996.6600341797,1982.9899902344,1995.6899414063,2912430000,0.0,0.0
10690,2014-09-11,1992.8499755859,1997.6500244141,1985.9300537109,1997.4499511719,2941690000,0.0,0.0
10691,2014-09-12,1996.7399902344,1996.7399902344,1980.2600097656,1985.5400390625,3206570000,0.0,0.0
10692,2014-09-15,1986.0400390625,1987.1800537109,1978.4799804688,1984.1300048828,2776530000,0.0,0.0
10693,2014-09-16,1981.9300537109,2002.2800292969,1979.0600585938,1998.9799804688,3160310000,0.0,0.0
10694,2014-09-17,1999.3000488281,2010.7399902344,1993.2900390625,2001.5699462891,3209420000,0.0,0.0
10695,2014-09-18,2003.0699462891,2012.3399658203,2003.0699462891,2011.3599853516,3235340000,0.0,0.0
10696,2014-09-19,2012.7399902344,2019.2600097656,2006.5899658203,2010.4000244141,4880220000,0.0,0.0
10697,2014-09-22,2009.0799560547,2009.0799560547,1991.0100097656,1994.2900390625,3349670000,0.0,0.0
10698,2014-09-23,1992.7800292969,1995.4100341797,1982.7700195313,1982.7700195313,3279350000,0.0,0.0
10699,2014-09-24,1983.3399658203,1999.7900390625,1978.6300048828,1998.3000488281,3313850000,0.0,0.0
10700,2014-09-25,1997.3199462891,1997.3199462891,1965.9899902344,1965.9899902344,3273050000,0.0,0.0
10701,2014-09-26,1966.2199707031,1986.3699951172,1966.2199707031,1982.8499755859,2929440000,0.0,0.0
10702,2014-09-29,1978.9599609375,1981.2800292969,1964.0400390625,1977.8000488281,3094440000,0.0,0.0
10703,2014-09-30,1978.2099609375,1985.1700439453,1968.9599609375,1972.2900390625,3951100000,0.0,0.0
10704,2014-10-02,1945.8299560547,1952.3199462891,1926.0300292969,1946.1700439453,4012510000,0.0,0.0
10705,2014-10-03,1948.1199951172,1971.1899414063,1948.1199951172,1967.9000244141,3560970000,0.0,0.0
10706,2014-10-06,1970.0100097656,1977.8399658203,1958.4300537109,1964.8199462891,3358220000,0.0,0.0
10707,2014-10-07,1962.3599853516,1962.3599853516,1934.8699951172,1935.0999755859,3687870000,0.0,0.0
10708,2014-10-08,1935.5500488281,1970.3599853516,1925.25,1968.8900146484,4441890000,0.0,0.0
10709,2014-10-09,1967.6800537109,1967.6800537109,1927.5600585938,1928.2099609375,4344020000,0.0,0.0
10710,2014-10-10,1925.6300048828,1936.9799804688,1906.0500488281,1906.1300048828,4550540000,0.0,0.0
10711,2014-10-13,1905.6500244141,1912.0899658203,1874.1400146484,1874.7399902344,4352580000,0.0,0.0
10712,2014-10-14,1877.1099853516,1898.7099609375,1871.7900390625,1877.6999511719,4812010000,0.0,0.0
10713,2014-10-15,1874.1800537109,1874.1800537109,1820.6600341797,1862.4899902344,6090800000,0.0,0.0
10714,2014-10-16,1855.9499511719,1876.0100097656,1835.0200195313,1862.7600097656,5073150000,0.0,0.0
10715,2014-10-17,1864.9100341797,1898.1600341797,1864.9100341797,1886.7600097656,4482120000,0.0,0.0
10716,2014-10-20,1885.6199951172,1905.0300292969,1882.3000488281,1904.0100097656,3331210000,0.0,0.0
10717,2014-10-21,1909.3800048828,1942.4499511719,1909.3800048828,1941.2800292969,3987090000,0.0,0.0
10718,2014-10-22,1941.2900390625,1949.3100585938,1926.8299560547,1927.1099853516,3761930000,0.0,0.0
10719,2014-10-23,1931.0200195313,1961.9499511719,1931.0200195313,1950.8199462891,3789250000,0.0,0.0
10720,2014-10-24,1951.5899658203,1965.2700195313,1946.2700195313,1964.5799560547,3078380000,0.0,0.0
10721,2014-10-27,1962.9699707031,1964.6400146484,1951.3699951172,1961.6300048828,3538860000,0.0,0.0
10722,2014-10-28,1964.1400146484,1985.0500488281,1964.1400146484,1985.0500488281,3653260000,0.0,0.0
10723,2014-10-29,1983.2900390625,1991.4000244141,1969.0400390625,1982.3000488281,3740350000,0.0,0.0
10724,2014-10-30,1979.4899902344,1999.4000244141,1974.75,1994.6500244141,3586150000,0.0,0.0
10725,2014-10-31,2001.1999511719,2018.1899414063,2001.1999511719,2018.0500488281,4292290000,0.0,0.0
10726,2014-11-03,2018.2099609375,2024.4599609375,2013.6800537109,2017.8100585938,3555440000,0.0,0.0
10727,2014-11-04,2015.8100585938,2015.9799804688,2001.0100097656,2012.0999755859,3956260000,0.0,0.0
10728,2014-11-05,2015.2900390625,2023.7700195313,2014.4200439453,2023.5699462891,3766590000,0.0,0.0
10729,2014-11-06,2023.3299560547,2031.6099853516,2015.8599853516,2031.2099609375,3669770000,0.0,0.0
10730,2014-11-07,2032.3599853516,2034.2600097656,2025.0699462891,2031.9200439453,3704280000,0.0,0.0
10731,2014-11-10,2032.0100097656,2038.6999511719,2030.1700439453,2038.2600097656,3284940000,0.0,0.0
10732,2014-11-11,2038.1999511719,2041.2800292969,2035.2800292969,2039.6800537109,2958320000,0.0,0.0
